Answer ID,Answer,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
278_node_2_1585584664100_DE_germany_food_buy_1_1,"<speak> The Federal Office for Civil Protection and Disaster Relief recommends measures for storing food if you want to prepare to stay in quarantine for two weeks at home. For the supply of one person for ten days, it is recommended: 20 liters of water. 3.5 kg of cereal products such as bread, potatoes, pasta and rice. 4.0 kg of vegetables, legumes in a glass or cans. 2.5 kg fruit, nuts. 2.6 kg milk and milk products. 1.5 kg fish, meat, eggs. 0.36 kg fats, oils. Always pay attention to individual dietary requirements and allergies, as well as the expiry date of the products. </speak>",,node_2_1585584664100,DE_germany_food_buy,node_3_1583784059006,DE_Germany
279_node_2_1585584664100_DE_germany_food_buy_2_1,"<p> The Federal Office for Civil Protection and Disaster Relief recommends measures to store food if you want to prepare to stay in quarantine for two weeks at home. For the supply of one person for ten days it is recommended: 20 liters of water 3.5 kg of cereal products, such as bread, potatoes, pasta and rice 4.0 kg of vegetables, legumes in a glass or cans 2.5 kg of fruit, nuts 2.6 kg Milk and milk products 1.5 kg fish, meat, eggs 0.36 kg fats, oils. In doing so, attention should always be paid to individual dietary requirements and allergies, as well as the expiry date of the products. <A href = 'https: //www.zdf.de/nachrichten/panorama/coronavirus-covid-19-ausbreit-symptome-faq-100 .html 'target =' _ blank '> (1) </a> </p>",,node_2_1585584664100,DE_germany_food_buy,node_3_1583784059006,DE_Germany
280_node_2_1585584664100_DE_germany_food_buy_3_1,,80_node_2_1585584664100_DE_germany_food_buy,node_2_1585584664100,DE_germany_food_buy,node_3_1583784059006,DE_Germany
281_node_5_1584330190423_DE_germany_neighbors_close_borders_1_1,"<speak> On March 16th temporary border controls have been introduced. The controls at the internal borders with Austria, Switzerland, France, Luxembourg and Denmark will initially apply until March 26, 2020. Current information can be found on the website of the Federal Ministry of the Interior, Building and Homeland. You will find the link to it. </speak>",,node_5_1584330190423,DE_germany_neighbors_close_borders,node_3_1583784059006,DE_Germany
282_node_5_1584330190423_DE_germany_neighbors_close_borders_2_1,"<p> On March 16th temporary border controls have been introduced. The controls at the internal borders with Austria, Switzerland, France, Luxembourg and Denmark will initially apply until March 26, 2020. Current information can be found on the website of the Federal Ministry of the Interior, Building and Homeland. The link for this is shown. <a href='https://www.bmi.bund.de/SharedDocs/faqs/DE/themen/bevoelkerungsschutz/coronavirus/coronavirus-faqs.html#doc13738352bodyText3' target='_blank'> (1) </a> </p>",,node_5_1584330190423,DE_germany_neighbors_close_borders,node_3_1583784059006,DE_Germany
283_node_5_1584330190423_DE_germany_neighbors_close_borders_3_1,,81_node_5_1584330190423_DE_germany_neighbors_close_borders,node_5_1584330190423,DE_germany_neighbors_close_borders,node_3_1583784059006,DE_Germany
284_node_5_1584330190423_DE_germany_neighbors_close_borders_4_1,,82_node_5_1584330190423_DE_germany_neighbors_close_borders,node_5_1584330190423,DE_germany_neighbors_close_borders,node_3_1583784059006,DE_Germany
285_node_4_1584329710633_DE_germany_food_shortages_1_1,"<speak> The supply situation in Germany is good and there are no delivery bottlenecks. Shelves are constantly being filled. If certain goods, such as toilet paper or flour, are temporarily unavailable, it is because others have bought more in front of you than they actually need. There are no delivery bottlenecks with these items either, and they are constantly being replenished. Hamster purchases also make much-needed everyday items more difficult to find in some stores. </speak>",,node_4_1584329710633,DE_germany_food_shortages,node_3_1583784059006,DE_Germany
286_node_4_1584329710633_DE_germany_food_shortages_2_1,"<p> The supply situation in Germany is good and there are no delivery bottlenecks. Shelves are constantly being filled. If certain goods, such as toilet paper or flour, are temporarily unavailable, it is because others have bought more in front of you than they actually need. There are no delivery bottlenecks with these items either, and they are constantly being replenished. Hamster purchases also make much-needed everyday items more difficult to find in some stores. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>",,node_4_1584329710633,DE_germany_food_shortages,node_3_1583784059006,DE_Germany
287_node_4_1584329710633_DE_germany_food_shortages_3_1,,83_node_4_1584329710633_DE_germany_food_shortages,node_4_1584329710633,DE_germany_food_shortages,node_3_1583784059006,DE_Germany
288_node_51_1584068512226_DE_germany_preparation_1_1,"<speak> The measures decided on March 22 include, among other things, that contacts with other people outside of the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, pharmacy, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. Further information and the contact rules for this can be found under the links displayed. </speak>",,node_51_1584068512226,DE_germany_preparation,node_3_1583784059006,DE_Germany
289_node_51_1584068512226_DE_germany_preparation_2_1,"<p> The measures decided on March 22 include, among other things, that contacts with other people outside the family members should be reduced to a minimum. The public should be kept at least 1.5m away from other people. Among other things, the way to work, pharmacy, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. Further information and the contact rules can be found under the displayed links. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_51_1584068512226,DE_germany_preparation,node_3_1583784059006,DE_Germany
290_node_51_1584068512226_DE_germany_preparation_3_1,,84_node_51_1584068512226_DE_germany_preparation,node_51_1584068512226,DE_germany_preparation,node_3_1583784059006,DE_Germany
291_node_51_1584068512226_DE_germany_preparation_4_1,,85_node_51_1584068512226_DE_germany_preparation,node_51_1584068512226,DE_germany_preparation,node_3_1583784059006,DE_Germany
292_node_8_1584334797195_DE_germany_current_situation_1_1,"<speak> In the meantime, cases of infection with the new corona virus have been confirmed in all federal states. In view of the dynamic development of the virus, I recommend that you obtain up-to-date information on the situation in Germany from the side of the Federal Government and the Robert Koch Institute. The links to this are shown. You can also choose one of the topics below. </speak>",,node_8_1584334797195,DE_germany_current_situation,node_3_1583784059006,DE_Germany
293_node_8_1584334797195_DE_germany_current_situation_2_1,"<p> In the meantime, cases of infection with the new corona virus have been confirmed in all federal states. In view of the dynamic development of the virus, I recommend that you obtain up-to-date information on the situation in Germany from the side of the Federal Government and the Robert Koch Institute. The links to this are shown. You can also choose one of the topics below. <a href='https://www.rki.de/DE/Home/homepage_node.html' target='_blank'> (1) </a> </p>",,node_8_1584334797195,DE_germany_current_situation,node_3_1583784059006,DE_Germany
294_node_8_1584334797195_DE_germany_current_situation_3_1,,86_node_8_1584334797195_DE_germany_current_situation,node_8_1584334797195,DE_germany_current_situation,node_3_1583784059006,DE_Germany
295_node_8_1584334797195_DE_germany_current_situation_4_1,,87_node_8_1584334797195_DE_germany_current_situation,node_8_1584334797195,DE_germany_current_situation,node_3_1583784059006,DE_Germany
296_node_3_1585597426704_DE_germany_spread_water_1_1,"<speak> The tap water in Germany is very well protected against all viruses, including the new corona virus, and according to the Federal Environment Agency, it can be drunk without hesitation. According to the current state of knowledge, a virus transmission via the public drinking water supply is highly unlikely. Drinking water is one of the best monitored foods in Germany. </speak>",,node_3_1585597426704,DE_germany_spread_water,node_3_1583784059006,DE_Germany
297_node_3_1585597426704_DE_germany_spread_water_2_1,"<p> The tap water in Germany is very well protected against all viruses, including the new corona virus, and according to the Federal Environment Agency it can be drunk without hesitation. According to the current state of knowledge, a virus transmission via the public drinking water supply is highly unlikely. Drinking water is one of the best monitored foods in Germany. <a href='https://www.bundesregierung.de/breg-de/themen/coronavirus/corona-informationen-miete-kundenerschutz-1734914' target='_blank'> (1) </a> </p>",,node_3_1585597426704,DE_germany_spread_water,node_3_1583784059006,DE_Germany
298_node_3_1585597426704_DE_germany_spread_water_3_1,,88_node_3_1585597426704_DE_germany_spread_water,node_3_1585597426704,DE_germany_spread_water,node_3_1583784059006,DE_Germany
299_node_2_1585765453249_DE_germany_nomoney_1_1,"<speak> Rent, loans, insurance and energy supply - the Federal Government is giving consumers the opportunity to postpone spending until later with a large aid package. A claim can quickly contribute to the fact that after the Corona period, a larger mountain of payment obligations has piled up, which can hardly be paid off even in better times. If your professional situation changes and you run out of money, the first thing to do is to inquire as quickly as possible about government aid, such as short-time work allowance, unemployment benefit, housing benefit, Hartz 4. At the moment you have to expect waiting times and restricted processing at the offices. So it can take longer than usual for a notification to arrive and for money to be paid. Next, think about which payments have priority, e.g. rent, Energy costs, telephone and internet, food, medication. Don't prematurely and prematurely terminate important retirement pension contracts. You can find more information on the topic of the aid package and what options are available if you run out of money on the website of the consumer advice center. </speak>",,node_2_1585765453249,DE_germany_nomoney,node_3_1583784059006,DE_Germany
